Folder name,Clip Name,Image Number,DateTime,Temperature,Humidity,Precipitation,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min,MSE
20200810,clip_30_2328,5,2020-08-10 23:28:00,11.3,99,0.0,11.0,109,0.3,0,0.0,0.0073
20200810,clip_12_1512,23,2020-08-10 15:12:00,23.6,59,0.0,15.1,325,3.2,534,10.0,0.0161
20200810,clip_12_1512,59,2020-08-10 15:12:00,23.6,59,0.0,15.1,325,3.2,534,10.0,0.0156
20200810,clip_12_1512,96,2020-08-10 15:12:00,23.6,59,0.0,15.1,325,3.2,534,10.0,0.016
20200810,clip_13_1540,23,2020-08-10 15:40:00,23.8,58,0.0,15.2,349,2.9,462,10.0,0.0159
20200810,clip_13_1540,59,2020-08-10 15:40:00,23.8,58,0.0,15.2,349,2.9,462,10.0,0.0162
20200810,clip_13_1540,96,2020-08-10 15:40:00,23.8,58,0.0,15.2,349,2.9,462,10.0,0.0157
20200810,clip_7_1300,23,2020-08-10 13:00:00,24.4,59,0.0,15.9,328,3.4,719,10.0,0.0162
20200810,clip_29_2300,22,2020-08-10 23:00:00,12.0,98,0.0,11.8,20,0.3,0,0.0,0.008
20200810,clip_9_1356,94,2020-08-10 13:56:00,24.2,57,0.0,15.3,313,3.1,659,10.0,0.0152
20200810,clip_26_2136,98,2020-08-10 21:36:00,13.1,96,0.0,12.5,356,0.7,0,0.0,0.0096
20200810,clip_4_1136,27,2020-08-10 11:36:00,24.7,58,0.0,16.0,256,2.0,768,10.0,0.0127
20200810,clip_5_1204,97,2020-08-10 12:04:00,24.7,60,0.0,16.3,324,2.8,756,10.0,0.0131
20200810,clip_9_1356,31,2020-08-10 13:56:00,24.2,57,0.0,15.3,313,3.1,659,10.0,0.0162
20200810,clip_9_1356,62,2020-08-10 13:56:00,24.2,57,0.0,15.3,313,3.1,659,10.0,0.0145
20200810,clip_10_1424,100,2020-08-10 14:24:00,24.1,56,0.0,14.6,315,3.0,628,10.0,0.0143
20200810,clip_14_1608,50,2020-08-10 16:08:00,22.8,60,0.0,14.7,339,2.5,391,10.0,0.0185
20200810,clip_14_1608,110,2020-08-10 16:08:00,22.8,60,0.0,14.7,339,2.5,391,10.0,0.0185
20200810,clip_17_1732,20,2020-08-10 17:32:00,21.5,63,0.0,14.1,348,2.3,203,10.0,0.0204
20200810,clip_22_1944,20,2020-08-10 19:44:00,15.9,85,0.0,13.4,331,1.0,0,0.0,0.0125
20200810,clip_22_1944,51,2020-08-10 19:44:00,15.9,85,0.0,13.4,331,1.0,0,0.0,0.0124
20200810,clip_4_1136,111,2020-08-10 11:36:00,24.7,58,0.0,16.0,256,2.0,768,10.0,0.0124
20200810,clip_10_1424,70,2020-08-10 14:24:00,24.1,56,0.0,14.6,315,3.0,628,10.0,0.0136
20200810,clip_14_1608,20,2020-08-10 16:08:00,22.8,60,0.0,14.7,339,2.5,391,10.0,0.0177
20200810,clip_14_1608,80,2020-08-10 16:08:00,22.8,60,0.0,14.7,339,2.5,391,10.0,0.0179
20200810,clip_1_1012,46,2020-08-10 10:12:00,24.1,46,0.0,11.8,341,2.5,731,10.0,0.0116
20200810,clip_1_1012,101,2020-08-10 10:12:00,24.1,46,0.0,11.8,341,2.5,731,10.0,0.0115
20200810,clip_3_1108,46,2020-08-10 11:08:00,24.6,54,0.0,14.9,315,1.5,755,10.0,0.0112
20200810,clip_3_1108,101,2020-08-10 11:08:00,24.6,54,0.0,14.9,315,1.5,755,10.0,0.0112
20200810,clip_6_1232,46,2020-08-10 12:32:00,24.8,58,0.0,16.1,317,3.2,752,10.0,0.015
20200810,clip_6_1232,101,2020-08-10 12:32:00,24.8,58,0.0,16.1,317,3.2,752,10.0,0.0143
20200810,clip_11_1452,46,2020-08-10 14:52:00,23.8,56,0.0,14.5,338,3.8,575,10.0,0.015
20200810,clip_11_1452,101,2020-08-10 14:52:00,23.8,56,0.0,14.5,338,3.8,575,10.0,0.0158
20200810,clip_15_1636,46,2020-08-10 16:36:00,22.8,61,0.0,14.8,357,2.1,322,10.0,0.0203
20200810,clip_15_1636,101,2020-08-10 16:36:00,22.8,61,0.0,14.8,357,2.1,322,10.0,0.0194
20200810,clip_18_1800,46,2020-08-10 18:00:00,20.9,63,0.0,13.6,329,1.8,136,10.0,0.0168
20200810,clip_18_1800,101,2020-08-10 18:00:00,20.9,63,0.0,13.6,329,1.8,136,10.0,0.0171
20200810,clip_19_1828,46,2020-08-10 18:28:00,20.0,70,0.0,14.3,326,1.4,71,10.0,0.0141
20200810,clip_19_1828,101,2020-08-10 18:28:00,20.0,70,0.0,14.3,326,1.4,71,10.0,0.0139
20200810,clip_20_1848,46,2020-08-10 18:48:00,19.0,73,0.0,14.1,333,1.3,34,0.0,0.0137
20200810,clip_20_1848,101,2020-08-10 18:48:00,19.0,73,0.0,14.1,333,1.3,34,0.0,0.0136
20200810,clip_21_1916,46,2020-08-10 19:16:00,16.7,80,0.0,13.2,349,1.6,4,0.0,0.0128
20200810,clip_21_1916,101,2020-08-10 19:16:00,16.7,80,0.0,13.2,349,1.6,4,0.0,0.0126
20200810,clip_23_2012,46,2020-08-10 20:12:00,14.9,91,0.0,13.5,0,0.0,0,0.0,0.013
20200810,clip_23_2012,101,2020-08-10 20:12:00,14.9,91,0.0,13.5,0,0.0,0,0.0,0.0137
20200810,clip_24_2040,46,2020-08-10 20:40:00,14.3,94,0.0,13.3,1,0.3,0,0.0,0.0113
20200810,clip_24_2040,101,2020-08-10 20:40:00,14.3,94,0.0,13.3,1,0.3,0,0.0,0.0107
20200810,clip_25_2108,46,2020-08-10 21:08:00,13.7,96,0.0,13.1,346,0.6,0,0.0,0.01
20200810,clip_25_2108,101,2020-08-10 21:08:00,13.7,96,0.0,13.1,346,0.6,0,0.0,0.01
20200810,clip_27_2204,19,2020-08-10 22:04:00,13.0,97,0.0,12.6,356,0.7,0,0.0,0.0081
20200810,clip_20_1848,18,2020-08-10 18:48:00,19.0,73,0.0,14.1,333,1.3,34,0.0,0.0136
20200810,clip_23_2012,18,2020-08-10 20:12:00,14.9,91,0.0,13.5,0,0.0,0,0.0,0.0133
20200810,clip_15_1636,73,2020-08-10 16:36:00,22.8,61,0.0,14.8,357,2.1,322,10.0,0.019
20200810,clip_4_1136,83,2020-08-10 11:36:00,24.7,58,0.0,16.0,256,2.0,768,10.0,0.0125
20200810,clip_5_1204,67,2020-08-10 12:04:00,24.7,60,0.0,16.3,324,2.8,756,10.0,0.0134
20200810,clip_6_1232,18,2020-08-10 12:32:00,24.8,58,0.0,16.1,317,3.2,752,10.0,0.0163
20200810,clip_0_0944,115,2020-08-10 09:44:00,23.9,48,0.0,12.1,354,1.8,704,10.0,0.0113
